tmc_code,speed,historical_average_speed,reference_speed,travel_time_minutes,NPMRDS2 2021,timestamp,crash_count,crash,year,month,day,hour,day_of_week,day_name,is_weekend
113+04195,67.13,62,68,0.94,6464,7/29/2022 14:00,0,0,2022,7,29,14,4,Friday,0
113+04195,66.36,54,68,0.95,7735,7/29/2022 15:00,0,0,2022,7,29,15,4,Friday,0
113+04195,64.41,45,68,0.98,8384,7/29/2022 16:00,0,0,2022,7,29,16,4,Friday,0
113+04195,66.41,43,68,0.95,7452,7/29/2022 17:00,0,0,2022,7,29,17,4,Friday,0
113+04195,69.08,61,68,0.91,5353,7/29/2022 18:00,0,0,2022,7,29,18,4,Friday,0
113+04195,69.65,63,68,0.9,3895,7/29/2022 19:00,0,0,2022,7,29,19,4,Friday,0
113+04195,68.2,63,68,0.92,3303,7/29/2022 20:00,0,0,2022,7,29,20,4,Friday,0
113+04195,68.34,63,68,0.92,2965,7/29/2022 21:00,0,0,2022,7,29,21,4,Friday,0
113+04195,68.92,64,68,0.91,2363,7/29/2022 22:00,0,0,2022,7,29,22,4,Friday,0
113+04195,68.71,63,68,0.92,1600,7/29/2022 23:00,0,0,2022,7,29,23,4,Friday,0
113+04195,70.65,64,68,0.89,1440,7/30/2022 0:00,0,0,2022,7,30,0,5,Saturday,1
113+04195,68.44,64,68,0.92,1001,7/30/2022 1:00,0,0,2022,7,30,1,5,Saturday,1
113+04195,68.51,62,68,0.92,701,7/30/2022 2:00,0,0,2022,7,30,2,5,Saturday,1
113+04195,66.11,62,68,0.95,508,7/30/2022 3:00,0,0,2022,7,30,3,5,Saturday,1
113+04195,63.37,61,68,0.99,593,7/30/2022 4:00,0,0,2022,7,30,4,5,Saturday,1
113+04195,69.47,60,68,0.91,1031,7/30/2022 5:00,0,0,2022,7,30,5,5,Saturday,1
113+04195,72.15,63,68,0.87,1763,7/30/2022 6:00,0,0,2022,7,30,6,5,Saturday,1
113+04195,71.22,63,68,0.88,2433,7/30/2022 7:00,0,0,2022,7,30,7,5,Saturday,1
113+04195,71.93,62,68,0.88,3126,7/30/2022 8:00,0,0,2022,7,30,8,5,Saturday,1
113+04195,70.49,63,68,0.89,3880,7/30/2022 9:00,0,0,2022,7,30,9,5,Saturday,1
113+04195,71.09,60,68,0.89,4580,7/30/2022 10:00,0,0,2022,7,30,10,5,Saturday,1
113+04195,70.79,42,68,0.89,5142,7/30/2022 11:00,0,0,2022,7,30,11,5,Saturday,1
113+04195,68.72,61,68,0.92,5452,7/30/2022 12:00,0,0,2022,7,30,12,5,Saturday,1
113+04195,66.9,61,68,0.94,5452,7/30/2022 13:00,0,0,2022,7,30,13,5,Saturday,1
113+04195,68.2,60,68,0.92,5505,7/30/2022 14:00,0,0,2022,7,30,14,5,Saturday,1
113+04195,68.43,61,68,0.92,5572,7/30/2022 15:00,0,0,2022,7,30,15,5,Saturday,1
113+04195,69.83,62,68,0.9,5504,7/30/2022 16:00,0,0,2022,7,30,16,5,Saturday,1
113+04195,70.3,64,68,0.9,5158,7/30/2022 17:00,0,0,2022,7,30,17,5,Saturday,1
113+04195,70.89,63,68,0.89,4465,7/30/2022 18:00,0,0,2022,7,30,18,5,Saturday,1
113+04195,71.33,63,68,0.88,3696,7/30/2022 19:00,0,0,2022,7,30,19,5,Saturday,1
113+04195,68.23,62,68,0.92,3126,7/30/2022 20:00,0,0,2022,7,30,20,5,Saturday,1
113+04195,69.4,62,68,0.91,2756,7/30/2022 21:00,0,0,2022,7,30,21,5,Saturday,1
113+04195,68.79,62,68,0.92,2279,7/30/2022 22:00,0,0,2022,7,30,22,5,Saturday,1
113+04195,68.95,62,68,0.91,1825,7/30/2022 23:00,0,0,2022,7,30,23,5,Saturday,1
113+04195,69.2,62,68,0.91,1280,7/31/2022 0:00,0,0,2022,7,31,0,6,Sunday,1
113+04195,66.62,63,68,0.95,889,7/31/2022 1:00,0,0,2022,7,31,1,6,Sunday,1
113+04195,70,63,68,0.9,623,7/31/2022 2:00,0,0,2022,7,31,2,6,Sunday,1
113+04195,70.03,62,68,0.9,450,7/31/2022 3:00,0,0,2022,7,31,3,6,Sunday,1
113+04195,70.07,61,68,0.9,526,7/31/2022 4:00,0,0,2022,7,31,4,6,Sunday,1
113+04195,65.74,62,68,0.96,916,7/31/2022 5:00,0,0,2022,7,31,5,6,Sunday,1
113+04195,72.07,63,68,0.87,1568,7/31/2022 6:00,0,0,2022,7,31,6,6,Sunday,1
113+04195,70.97,63,68,0.89,2162,7/31/2022 7:00,0,0,2022,7,31,7,6,Sunday,1
113+04195,65.69,63,68,0.96,2779,7/31/2022 8:00,0,0,2022,7,31,8,6,Sunday,1
113+04195,70.81,64,68,0.89,3450,7/31/2022 9:00,0,0,2022,7,31,9,6,Sunday,1
113+04195,69.76,64,68,0.9,4072,7/31/2022 10:00,0,0,2022,7,31,10,6,Sunday,1
113+04195,59.4,65,68,1.06,4572,7/31/2022 11:00,0,0,2022,7,31,11,6,Sunday,1
113+04195,60.5,63,68,1.04,4844,7/31/2022 12:00,0,0,2022,7,31,12,6,Sunday,1
113+04195,62.36,64,68,1.01,4844,7/31/2022 13:00,0,0,2022,7,31,13,6,Sunday,1
113+04195,59.82,64,68,1.05,4893,7/31/2022 14:00,0,0,2022,7,31,14,6,Sunday,1
113+04195,53.09,64,68,1.19,4956,7/31/2022 15:00,0,0,2022,7,31,15,6,Sunday,1
113+04195,65.12,65,68,0.97,4893,7/31/2022 16:00,0,0,2022,7,31,16,6,Sunday,1
113+04195,68.94,64,68,0.91,4585,7/31/2022 17:00,0,0,2022,7,31,17,6,Sunday,1
113+04195,70.52,65,68,0.89,3970,7/31/2022 18:00,0,0,2022,7,31,18,6,Sunday,1
113+04195,70.87,64,68,0.89,3286,7/31/2022 19:00,0,0,2022,7,31,19,6,Sunday,1
113+04195,69.06,63,68,0.91,2778,7/31/2022 20:00,0,0,2022,7,31,20,6,Sunday,1
113+04195,68.37,61,68,0.92,2450,7/31/2022 21:00,0,0,2022,7,31,21,6,Sunday,1
113+04195,68.68,61,68,0.92,2025,7/31/2022 22:00,0,0,2022,7,31,22,6,Sunday,1
113+04195,70.02,61,68,0.9,1622,7/31/2022 23:00,0,0,2022,7,31,23,6,Sunday,1
113+04195,72.44,63,68,0.87,854,8/1/2022 0:00,0,0,2022,8,1,0,0,Monday,0
113+04195,64.91,61,68,0.97,558,8/1/2022 1:00,0,0,2022,8,1,1,0,Monday,0
113+04195,68.02,57,68,0.93,432,8/1/2022 2:00,0,0,2022,8,1,2,0,Monday,0
113+04195,68.95,62,68,0.91,423,8/1/2022 3:00,0,0,2022,8,1,3,0,Monday,0
113+04195,64.11,62,68,0.98,737,8/1/2022 4:00,0,0,2022,8,1,4,0,Monday,0
113+04195,67.13,62,68,0.94,1886,8/1/2022 5:00,0,0,2022,8,1,5,0,Monday,0
113+04195,69.91,62,68,0.9,4114,8/1/2022 6:00,1,1,2022,8,1,6,0,Monday,0
113+04195,70.15,62,68,0.9,5307,8/1/2022 7:00,0,0,2022,8,1,7,0,Monday,0
113+04195,69.55,62,68,0.91,4644,8/1/2022 8:00,0,0,2022,8,1,8,0,Monday,0
113+04195,70.01,62,68,0.9,4150,8/1/2022 9:00,0,0,2022,8,1,9,0,Monday,0
113+04195,67.71,63,68,0.93,4384,8/1/2022 10:00,0,0,2022,8,1,10,0,Monday,0
113+04195,69.97,63,68,0.9,4789,8/1/2022 11:00,0,0,2022,8,1,11,0,Monday,0
113+04195,69.22,62,68,0.91,4983,8/1/2022 12:00,0,0,2022,8,1,12,0,Monday,0
113+04195,69.16,63,68,0.91,5298,8/1/2022 13:00,0,0,2022,8,1,13,0,Monday,0
113+04195,68.6,61,68,0.92,6171,8/1/2022 14:00,0,0,2022,8,1,14,0,Monday,0
113+04195,67.8,58,68,0.93,7382,8/1/2022 15:00,0,0,2022,8,1,15,0,Monday,0
113+04195,63.24,44,68,1,8003,8/1/2022 16:00,0,0,2022,8,1,16,0,Monday,0
113+04195,50.41,43,68,1.25,7114,8/1/2022 17:00,0,0,2022,8,1,17,0,Monday,0
113+04195,69.25,63,68,0.91,5111,8/1/2022 18:00,0,0,2022,8,1,18,0,Monday,0
113+04195,69.74,64,68,0.9,3718,8/1/2022 19:00,0,0,2022,8,1,19,0,Monday,0
113+04195,66.73,62,68,0.94,3151,8/1/2022 20:00,0,0,2022,8,1,20,0,Monday,0
113+04195,68.23,51,68,0.92,2830,8/1/2022 21:00,0,0,2022,8,1,21,0,Monday,0
113+04195,66.53,53,68,0.95,2255,8/1/2022 22:00,0,0,2022,8,1,22,0,Monday,0
113+04195,67.63,63,68,0.93,1526,8/1/2022 23:00,0,0,2022,8,1,23,0,Monday,0
113+04195,72.06,60,68,0.87,854,8/2/2022 0:00,0,0,2022,8,2,0,1,Tuesday,0
113+04195,64.94,62,68,0.97,558,8/2/2022 1:00,0,0,2022,8,2,1,1,Tuesday,0
113+04195,66.49,61,68,0.95,432,8/2/2022 2:00,0,0,2022,8,2,2,1,Tuesday,0
113+04195,68.7,61,68,0.92,423,8/2/2022 3:00,0,0,2022,8,2,3,1,Tuesday,0
113+04195,64.43,63,68,0.98,737,8/2/2022 4:00,0,0,2022,8,2,4,1,Tuesday,0
113+04195,69.06,62,68,0.91,1886,8/2/2022 5:00,0,0,2022,8,2,5,1,Tuesday,0
113+04195,70.46,63,68,0.89,4114,8/2/2022 6:00,0,0,2022,8,2,6,1,Tuesday,0
113+04195,69.49,60,68,0.91,5307,8/2/2022 7:00,0,0,2022,8,2,7,1,Tuesday,0
113+04195,68.37,61,68,0.92,4644,8/2/2022 8:00,0,0,2022,8,2,8,1,Tuesday,0
113+04195,68.87,62,68,0.91,4150,8/2/2022 9:00,0,0,2022,8,2,9,1,Tuesday,0
113+04195,68.7,62,68,0.92,4384,8/2/2022 10:00,0,0,2022,8,2,10,1,Tuesday,0
113+04195,68.94,63,68,0.91,4789,8/2/2022 11:00,0,0,2022,8,2,11,1,Tuesday,0
113+04195,69.63,63,68,0.9,4983,8/2/2022 12:00,0,0,2022,8,2,12,1,Tuesday,0
113+04195,67.19,62,68,0.94,5298,8/2/2022 13:00,0,0,2022,8,2,13,1,Tuesday,0
113+04195,68.62,61,68,0.92,6171,8/2/2022 14:00,0,0,2022,8,2,14,1,Tuesday,0
113+04195,67.05,54,68,0.94,7382,8/2/2022 15:00,0,0,2022,8,2,15,1,Tuesday,0
113+04195,63.03,32,68,1,8003,8/2/2022 16:00,0,0,2022,8,2,16,1,Tuesday,0
113+04195,60.79,31,68,1.04,7114,8/2/2022 17:00,0,0,2022,8,2,17,1,Tuesday,0
113+04195,66.62,60,68,0.95,5111,8/2/2022 18:00,0,0,2022,8,2,18,1,Tuesday,0
113+04195,71.45,64,68,0.88,3718,8/2/2022 19:00,0,0,2022,8,2,19,1,Tuesday,0
113+04195,69.24,62,68,0.91,3151,8/2/2022 20:00,0,0,2022,8,2,20,1,Tuesday,0
113+04195,69.36,63,68,0.91,2830,8/2/2022 21:00,0,0,2022,8,2,21,1,Tuesday,0
113+04195,69.83,63,68,0.9,2255,8/2/2022 22:00,0,0,2022,8,2,22,1,Tuesday,0
113+04195,68.16,55,68,0.92,1526,8/2/2022 23:00,0,0,2022,8,2,23,1,Tuesday,0
113+04195,72.41,61,68,0.87,854,8/3/2022 0:00,0,0,2022,8,3,0,2,Wednesday,0
113+04195,65.31,62,68,0.96,558,8/3/2022 1:00,0,0,2022,8,3,1,2,Wednesday,0
113+04195,64.72,61,68,0.97,432,8/3/2022 2:00,0,0,2022,8,3,2,2,Wednesday,0
113+04195,67.46,63,68,0.93,423,8/3/2022 3:00,0,0,2022,8,3,3,2,Wednesday,0
113+04195,70.06,63,68,0.9,737,8/3/2022 4:00,0,0,2022,8,3,4,2,Wednesday,0
113+04195,69.33,62,68,0.91,1886,8/3/2022 5:00,0,0,2022,8,3,5,2,Wednesday,0
113+04195,70.28,63,68,0.9,4114,8/3/2022 6:00,0,0,2022,8,3,6,2,Wednesday,0
113+04195,67.61,61,68,0.93,5307,8/3/2022 7:00,1,1,2022,8,3,7,2,Wednesday,0
113+04195,68.88,62,68,0.91,4644,8/3/2022 8:00,0,0,2022,8,3,8,2,Wednesday,0
113+04195,69.7,53,68,0.9,4150,8/3/2022 9:00,0,0,2022,8,3,9,2,Wednesday,0
113+04195,68.06,35,68,0.93,4384,8/3/2022 10:00,0,0,2022,8,3,10,2,Wednesday,0
113+04195,68.46,38,68,0.92,4789,8/3/2022 11:00,0,0,2022,8,3,11,2,Wednesday,0
113+04195,66.99,41,68,0.94,4983,8/3/2022 12:00,0,0,2022,8,3,12,2,Wednesday,0
113+04195,68.38,39,68,0.92,5298,8/3/2022 13:00,0,0,2022,8,3,13,2,Wednesday,0
113+04195,67.28,44,68,0.94,6171,8/3/2022 14:00,0,0,2022,8,3,14,2,Wednesday,0
113+04195,65.4,52,68,0.96,7382,8/3/2022 15:00,0,0,2022,8,3,15,2,Wednesday,0
113+04195,26.73,32,68,2.36,8003,8/3/2022 16:00,0,0,2022,8,3,16,2,Wednesday,0
113+04195,29.95,28,68,2.1,7114,8/3/2022 17:00,0,0,2022,8,3,17,2,Wednesday,0
113+04195,69.6,60,68,0.9,5111,8/3/2022 18:00,0,0,2022,8,3,18,2,Wednesday,0
113+04195,72.04,63,68,0.87,3718,8/3/2022 19:00,0,0,2022,8,3,19,2,Wednesday,0
113+04195,69.36,62,68,0.91,3151,8/3/2022 20:00,0,0,2022,8,3,20,2,Wednesday,0
113+04195,69.05,62,68,0.91,2830,8/3/2022 21:00,0,0,2022,8,3,21,2,Wednesday,0
113+04195,67.55,61,68,0.93,2255,8/3/2022 22:00,0,0,2022,8,3,22,2,Wednesday,0
113+04195,69.31,62,68,0.91,1526,8/3/2022 23:00,0,0,2022,8,3,23,2,Wednesday,0
113+04195,69.39,62,68,0.91,854,8/4/2022 0:00,0,0,2022,8,4,0,3,Thursday,0
113+04195,67.25,61,68,0.94,558,8/4/2022 1:00,0,0,2022,8,4,1,3,Thursday,0
113+04195,68.39,61,68,0.92,432,8/4/2022 2:00,0,0,2022,8,4,2,3,Thursday,0
113+04195,71.08,62,68,0.89,423,8/4/2022 3:00,0,0,2022,8,4,3,3,Thursday,0
113+04195,68.82,61,68,0.92,737,8/4/2022 4:00,0,0,2022,8,4,4,3,Thursday,0
113+04195,68.81,61,68,0.92,1886,8/4/2022 5:00,0,0,2022,8,4,5,3,Thursday,0
113+04195,70.58,62,68,0.89,4114,8/4/2022 6:00,0,0,2022,8,4,6,3,Thursday,0
113+04195,68.59,61,68,0.92,5307,8/4/2022 7:00,0,0,2022,8,4,7,3,Thursday,0
113+04195,69.04,61,68,0.91,4644,8/4/2022 8:00,0,0,2022,8,4,8,3,Thursday,0
113+04195,67.14,62,68,0.94,4150,8/4/2022 9:00,0,0,2022,8,4,9,3,Thursday,0
113+04195,67.13,59,68,0.94,4384,8/4/2022 10:00,0,0,2022,8,4,10,3,Thursday,0
113+04195,67.38,62,68,0.93,4789,8/4/2022 11:00,0,0,2022,8,4,11,3,Thursday,0
113+04195,69.03,62,68,0.91,4983,8/4/2022 12:00,0,0,2022,8,4,12,3,Thursday,0
113+04195,69.04,61,68,0.91,5298,8/4/2022 13:00,0,0,2022,8,4,13,3,Thursday,0
113+04195,67.61,59,68,0.93,6171,8/4/2022 14:00,0,0,2022,8,4,14,3,Thursday,0
113+04195,65.4,50,68,0.96,7382,8/4/2022 15:00,0,0,2022,8,4,15,3,Thursday,0
113+04195,59.21,32,68,1.06,8003,8/4/2022 16:00,0,0,2022,8,4,16,3,Thursday,0
113+04195,45.24,30,68,1.39,7114,8/4/2022 17:00,0,0,2022,8,4,17,3,Thursday,0
113+04195,67.86,60,68,0.93,5111,8/4/2022 18:00,0,0,2022,8,4,18,3,Thursday,0
113+04195,69.02,62,68,0.91,3718,8/4/2022 19:00,0,0,2022,8,4,19,3,Thursday,0
113+04195,68.08,62,68,0.93,3151,8/4/2022 20:00,0,0,2022,8,4,20,3,Thursday,0
113+04195,69.5,63,68,0.91,2830,8/4/2022 21:00,0,0,2022,8,4,21,3,Thursday,0
113+04195,68.63,63,68,0.92,2255,8/4/2022 22:00,0,0,2022,8,4,22,3,Thursday,0
113+04195,69.18,63,68,0.91,1526,8/4/2022 23:00,0,0,2022,8,4,23,3,Thursday,0
113+04195,71.53,63,68,0.88,894,8/5/2022 0:00,0,0,2022,8,5,0,4,Friday,0
113+04195,68.81,62,68,0.92,584,8/5/2022 1:00,0,0,2022,8,5,1,4,Friday,0
113+04195,71.87,57,68,0.88,452,8/5/2022 2:00,0,0,2022,8,5,2,4,Friday,0
113+04195,69.11,62,68,0.91,443,8/5/2022 3:00,0,0,2022,8,5,3,4,Friday,0
113+04195,66.19,63,68,0.95,771,8/5/2022 4:00,0,0,2022,8,5,4,4,Friday,0
113+04195,67.47,62,68,0.93,1975,8/5/2022 5:00,0,0,2022,8,5,5,4,Friday,0
113+04195,69.71,64,68,0.9,4310,8/5/2022 6:00,0,0,2022,8,5,6,4,Friday,0
113+04195,68.76,62,68,0.92,5561,8/5/2022 7:00,0,0,2022,8,5,7,4,Friday,0
113+04195,64.41,63,68,0.98,4865,8/5/2022 8:00,0,0,2022,8,5,8,4,Friday,0
113+04195,65.17,63,68,0.97,4346,8/5/2022 9:00,0,0,2022,8,5,9,4,Friday,0
113+04195,67.45,62,68,0.93,4592,8/5/2022 10:00,0,0,2022,8,5,10,4,Friday,0
113+04195,67.55,63,68,0.93,5016,8/5/2022 11:00,0,0,2022,8,5,11,4,Friday,0
113+04195,63.35,62,68,0.99,5221,8/5/2022 12:00,0,0,2022,8,5,12,4,Friday,0
113+04195,64.84,62,68,0.97,5551,8/5/2022 13:00,0,0,2022,8,5,13,4,Friday,0
113+04195,67.12,62,68,0.94,6464,8/5/2022 14:00,0,0,2022,8,5,14,4,Friday,0
113+04195,66.95,54,68,0.94,7735,8/5/2022 15:00,0,0,2022,8,5,15,4,Friday,0
113+04195,64.77,45,68,0.97,8384,8/5/2022 16:00,0,0,2022,8,5,16,4,Friday,0
113+04195,61.99,43,68,1.02,7452,8/5/2022 17:00,0,0,2022,8,5,17,4,Friday,0
113+04195,67.63,61,68,0.93,5353,8/5/2022 18:00,0,0,2022,8,5,18,4,Friday,0
113+04195,70.76,63,68,0.89,3895,8/5/2022 19:00,0,0,2022,8,5,19,4,Friday,0
113+04195,68.52,63,68,0.92,3303,8/5/2022 20:00,0,0,2022,8,5,20,4,Friday,0
113+04195,69.13,63,68,0.91,2965,8/5/2022 21:00,0,0,2022,8,5,21,4,Friday,0
113+04195,68.08,64,68,0.93,2363,8/5/2022 22:00,0,0,2022,8,5,22,4,Friday,0
113+04195,70.34,63,68,0.9,1600,8/5/2022 23:00,0,0,2022,8,5,23,4,Friday,0
113+04195,67.7,64,68,0.93,1440,8/6/2022 0:00,0,0,2022,8,6,0,5,Saturday,1
113+04195,71.84,64,68,0.88,1001,8/6/2022 1:00,0,0,2022,8,6,1,5,Saturday,1
113+04195,71.38,62,68,0.88,701,8/6/2022 2:00,0,0,2022,8,6,2,5,Saturday,1
113+04195,69.76,62,68,0.9,508,8/6/2022 3:00,0,0,2022,8,6,3,5,Saturday,1
113+04195,70.27,61,68,0.9,593,8/6/2022 4:00,0,0,2022,8,6,4,5,Saturday,1
113+04195,67.41,60,68,0.93,1031,8/6/2022 5:00,0,0,2022,8,6,5,5,Saturday,1
113+04195,72.8,63,68,0.87,1763,8/6/2022 6:00,0,0,2022,8,6,6,5,Saturday,1
113+04195,70.91,63,68,0.89,2433,8/6/2022 7:00,0,0,2022,8,6,7,5,Saturday,1
113+04195,71.16,62,68,0.89,3126,8/6/2022 8:00,0,0,2022,8,6,8,5,Saturday,1
113+04195,72.38,63,68,0.87,3880,8/6/2022 9:00,0,0,2022,8,6,9,5,Saturday,1
113+04195,71.51,60,68,0.88,4580,8/6/2022 10:00,0,0,2022,8,6,10,5,Saturday,1
113+04195,69.44,42,68,0.91,5142,8/6/2022 11:00,0,0,2022,8,6,11,5,Saturday,1
113+04195,68.1,61,68,0.92,5452,8/6/2022 12:00,0,0,2022,8,6,12,5,Saturday,1
113+04195,70.07,61,68,0.9,5452,8/6/2022 13:00,0,0,2022,8,6,13,5,Saturday,1
113+04195,70.27,60,68,0.9,5505,8/6/2022 14:00,0,0,2022,8,6,14,5,Saturday,1
113+04195,69.62,61,68,0.9,5572,8/6/2022 15:00,0,0,2022,8,6,15,5,Saturday,1
113+04195,70.62,62,68,0.89,5504,8/6/2022 16:00,0,0,2022,8,6,16,5,Saturday,1
113+04195,69.28,64,68,0.91,5158,8/6/2022 17:00,0,0,2022,8,6,17,5,Saturday,1
113+04195,69.93,63,68,0.9,4465,8/6/2022 18:00,0,0,2022,8,6,18,5,Saturday,1
113+04195,71.51,63,68,0.88,3696,8/6/2022 19:00,0,0,2022,8,6,19,5,Saturday,1
113+04195,68.42,62,68,0.92,3126,8/6/2022 20:00,0,0,2022,8,6,20,5,Saturday,1
113+04195,68.75,62,68,0.92,2756,8/6/2022 21:00,0,0,2022,8,6,21,5,Saturday,1
113+04195,70.7,62,68,0.89,2279,8/6/2022 22:00,0,0,2022,8,6,22,5,Saturday,1
113+04195,68.27,62,68,0.92,1825,8/6/2022 23:00,0,0,2022,8,6,23,5,Saturday,1
113+04195,68.54,62,68,0.92,1280,8/7/2022 0:00,0,0,2022,8,7,0,6,Sunday,1
113+04195,71.77,63,68,0.88,889,8/7/2022 1:00,0,0,2022,8,7,1,6,Sunday,1
113+04195,71.75,63,68,0.88,623,8/7/2022 2:00,0,0,2022,8,7,2,6,Sunday,1
113+04195,67.24,62,68,0.94,450,8/7/2022 3:00,0,0,2022,8,7,3,6,Sunday,1
113+04195,69.26,61,68,0.91,526,8/7/2022 4:00,0,0,2022,8,7,4,6,Sunday,1
113+04195,69.7,62,68,0.9,916,8/7/2022 5:00,0,0,2022,8,7,5,6,Sunday,1
113+04195,72.69,63,68,0.87,1568,8/7/2022 6:00,0,0,2022,8,7,6,6,Sunday,1
113+04195,70.77,63,68,0.89,2162,8/7/2022 7:00,0,0,2022,8,7,7,6,Sunday,1
113+04195,69.07,63,68,0.91,2779,8/7/2022 8:00,0,0,2022,8,7,8,6,Sunday,1
113+04195,72.62,64,68,0.87,3450,8/7/2022 9:00,0,0,2022,8,7,9,6,Sunday,1
113+04195,71.1,64,68,0.89,4072,8/7/2022 10:00,0,0,2022,8,7,10,6,Sunday,1
113+04195,70.92,65,68,0.89,4572,8/7/2022 11:00,0,0,2022,8,7,11,6,Sunday,1
113+04195,70.76,63,68,0.89,4844,8/7/2022 12:00,0,0,2022,8,7,12,6,Sunday,1
113+04195,69.81,64,68,0.9,4844,8/7/2022 13:00,0,0,2022,8,7,13,6,Sunday,1
113+04195,70.05,64,68,0.9,4893,8/7/2022 14:00,0,0,2022,8,7,14,6,Sunday,1
113+04195,70.63,64,68,0.89,4956,8/7/2022 15:00,0,0,2022,8,7,15,6,Sunday,1
113+04195,71.81,65,68,0.88,4893,8/7/2022 16:00,0,0,2022,8,7,16,6,Sunday,1
113+04195,70.98,64,68,0.89,4585,8/7/2022 17:00,0,0,2022,8,7,17,6,Sunday,1
113+04195,72.14,65,68,0.87,3970,8/7/2022 18:00,0,0,2022,8,7,18,6,Sunday,1
113+04195,71.57,64,68,0.88,3286,8/7/2022 19:00,0,0,2022,8,7,19,6,Sunday,1
113+04195,69.76,63,68,0.9,2778,8/7/2022 20:00,0,0,2022,8,7,20,6,Sunday,1
113+04195,70.26,61,68,0.9,2450,8/7/2022 21:00,0,0,2022,8,7,21,6,Sunday,1
113+04195,70.46,61,68,0.89,2025,8/7/2022 22:00,0,0,2022,8,7,22,6,Sunday,1
113+04195,70.19,61,68,0.9,1622,8/7/2022 23:00,0,0,2022,8,7,23,6,Sunday,1
113+04195,71.14,63,68,0.89,854,8/8/2022 0:00,0,0,2022,8,8,0,0,Monday,0
113+04195,67.37,61,68,0.93,558,8/8/2022 1:00,0,0,2022,8,8,1,0,Monday,0
113+04195,66.42,57,68,0.95,432,8/8/2022 2:00,0,0,2022,8,8,2,0,Monday,0
113+04195,75.25,62,68,0.84,423,8/8/2022 3:00,0,0,2022,8,8,3,0,Monday,0
113+04195,69.91,62,68,0.9,737,8/8/2022 4:00,0,0,2022,8,8,4,0,Monday,0
113+04195,69.07,62,68,0.91,1886,8/8/2022 5:00,0,0,2022,8,8,5,0,Monday,0
113+04195,71.13,62,68,0.89,4114,8/8/2022 6:00,0,0,2022,8,8,6,0,Monday,0
113+04195,69.4,62,68,0.91,5307,8/8/2022 7:00,0,0,2022,8,8,7,0,Monday,0
113+04195,68.76,62,68,0.92,4644,8/8/2022 8:00,0,0,2022,8,8,8,0,Monday,0
113+04195,69.37,62,68,0.91,4150,8/8/2022 9:00,0,0,2022,8,8,9,0,Monday,0
113+04195,68.9,63,68,0.91,4384,8/8/2022 10:00,0,0,2022,8,8,10,0,Monday,0
113+04195,68.7,63,68,0.92,4789,8/8/2022 11:00,0,0,2022,8,8,11,0,Monday,0
113+04195,67,62,68,0.94,4983,8/8/2022 12:00,0,0,2022,8,8,12,0,Monday,0
113+04195,69.12,63,68,0.91,5298,8/8/2022 13:00,0,0,2022,8,8,13,0,Monday,0
113+04195,67.69,61,68,0.93,6171,8/8/2022 14:00,0,0,2022,8,8,14,0,Monday,0
113+04195,66.75,58,68,0.94,7382,8/8/2022 15:00,0,0,2022,8,8,15,0,Monday,0
113+04195,34.74,44,68,1.81,8003,8/8/2022 16:00,0,0,2022,8,8,16,0,Monday,0
113+04195,25.11,43,68,2.51,7114,8/8/2022 17:00,0,0,2022,8,8,17,0,Monday,0
113+04195,68.78,63,68,0.92,5111,8/8/2022 18:00,0,0,2022,8,8,18,0,Monday,0
113+04195,71.04,64,68,0.89,3718,8/8/2022 19:00,0,0,2022,8,8,19,0,Monday,0
113+04195,68.85,62,68,0.91,3151,8/8/2022 20:00,0,0,2022,8,8,20,0,Monday,0
113+04195,69.01,51,68,0.91,2830,8/8/2022 21:00,0,0,2022,8,8,21,0,Monday,0
113+04195,69.91,53,68,0.9,2255,8/8/2022 22:00,0,0,2022,8,8,22,0,Monday,0
113+04195,69.84,63,68,0.9,1526,8/8/2022 23:00,0,0,2022,8,8,23,0,Monday,0
113+04195,70.55,60,68,0.89,854,8/9/2022 0:00,0,0,2022,8,9,0,1,Tuesday,0
113+04195,68.5,62,68,0.92,558,8/9/2022 1:00,0,0,2022,8,9,1,1,Tuesday,0
113+04195,65.97,61,68,0.95,432,8/9/2022 2:00,0,0,2022,8,9,2,1,Tuesday,0
113+04195,70.07,61,68,0.9,423,8/9/2022 3:00,0,0,2022,8,9,3,1,Tuesday,0
113+04195,67.4,63,68,0.93,737,8/9/2022 4:00,0,0,2022,8,9,4,1,Tuesday,0
113+04195,70.45,62,68,0.89,1886,8/9/2022 5:00,0,0,2022,8,9,5,1,Tuesday,0
113+04195,71.58,63,68,0.88,4114,8/9/2022 6:00,0,0,2022,8,9,6,1,Tuesday,0
113+04195,69.28,60,68,0.91,5307,8/9/2022 7:00,0,0,2022,8,9,7,1,Tuesday,0
113+04195,69.03,61,68,0.91,4644,8/9/2022 8:00,0,0,2022,8,9,8,1,Tuesday,0
113+04195,67.78,62,68,0.93,4150,8/9/2022 9:00,0,0,2022,8,9,9,1,Tuesday,0
113+04195,67.52,62,68,0.93,4384,8/9/2022 10:00,0,0,2022,8,9,10,1,Tuesday,0
113+04195,67.42,63,68,0.93,4789,8/9/2022 11:00,0,0,2022,8,9,11,1,Tuesday,0
113+04195,68.22,63,68,0.92,4983,8/9/2022 12:00,0,0,2022,8,9,12,1,Tuesday,0
113+04195,68.44,62,68,0.92,5298,8/9/2022 13:00,0,0,2022,8,9,13,1,Tuesday,0
